id,name,player_score,comp_score,computerHasAce,decision
3058,dataset,17,12,1,0
3059,dataset,19,18,1,0
3060,dataset,20,19,0,0
3061,dataset,10,13,0,1
3062,dataset,9,9,0,1
3063,dataset,20,17,1,0
3064,dataset,6,14,0,1
3065,dataset,12,16,0,1
3066,dataset,13,16,1,1
3067,dataset,17,16,1,0
3068,dataset,17,18,1,1
3069,dataset,19,16,0,0
3070,dataset,19,16,0,0
3071,dataset,15,10,1,1
3072,dataset,20,18,1,0
3073,dataset,14,10,0,1
3074,dataset,15,18,1,1
3075,dataset,19,15,1,0
3076,dataset,20,9,0,1
3077,dataset,20,20,1,0
3078,dataset,19,14,0,1
3079,dataset,19,16,0,1
3080,dataset,20,19,0,1
3081,dataset,17,15,1,1
3082,dataset,17,16,1,1
3083,dataset,14,12,0,1
3084,dataset,17,14,0,1
3085,dataset,20,7,0,1
3086,dataset,20,17,0,1
3087,dataset,14,17,0,0
3088,dataset,12,13,0,1
3089,dataset,16,13,0,1
3090,dataset,16,15,0,1
3091,dataset,13,12,0,1
3092,dataset,21,18,0,1
3093,dataset,20,12,0,1
3094,dataset,20,19,0,1
3095,dataset,11,20,0,0
3096,dataset,12,20,0,0
3097,dataset,20,20,0,0
3098,dataset,20,20,0,0
3099,dataset,19,18,0,1
3100,dataset,17,14,0,1
3101,dataset,17,16,0,1
3102,dataset,17,17,1,0
3103,dataset,15,12,0,1
3104,dataset,11,15,0,1
3105,dataset,20,16,1,1
3106,dataset,18,7,0,1
3107,dataset,18,15,0,1
3108,dataset,18,16,1,1
3109,dataset,20,14,1,1
3110,dataset,20,20,1,0
3111,dataset,9,9,0,1
3112,dataset,19,19,0,0
3113,dataset,19,19,0,0
3114,dataset,16,13,0,1
3115,dataset,21,14,0,1
3116,dataset,18,20,0,0
3117,dataset,20,20,0,0
3118,dataset,20,20,0,0
3119,dataset,16,15,0,1
3120,dataset,21,20,0,1
3121,dataset,16,11,0,1
3122,dataset,16,20,0,0
3123,dataset,21,20,0,1
3124,dataset,16,17,0,0
3125,dataset,17,12,0,1
3126,dataset,19,18,0,1
3127,dataset,20,19,0,1
3128,dataset,20,13,0,1
3129,dataset,20,9,0,1
3130,dataset,20,17,0,1
3131,dataset,12,14,0,1
3132,dataset,13,16,0,0
3133,dataset,17,16,1,1
3134,dataset,20,18,1,1
3135,dataset,19,16,1,1
3136,dataset,19,16,0,1
3137,dataset,20,10,0,1
3138,dataset,20,18,0,1
3139,dataset,15,10,0,1
3140,dataset,19,15,0,1
3141,dataset,16,16,0,0
3142,dataset,16,16,0,0
3143,dataset,20,9,0,1
3144,dataset,20,20,1,0
3145,dataset,19,14,0,1
3146,dataset,19,16,0,1
3147,dataset,20,19,0,1
3148,dataset,17,15,1,1
3149,dataset,17,16,1,1
3150,dataset,14,12,0,1
3151,dataset,17,14,0,1
3152,dataset,20,7,0,1
3153,dataset,20,17,0,1
3154,dataset,14,17,0,0
3155,dataset,12,13,0,1
3156,dataset,16,13,0,1
3157,dataset,16,15,0,1
3158,dataset,13,12,0,1
3159,dataset,21,18,0,1
3160,dataset,20,12,0,1
3161,dataset,20,19,0,1
3162,dataset,11,20,0,0
3163,dataset,12,20,0,0
3164,dataset,20,20,0,0
3165,dataset,20,20,0,0
3166,dataset,19,18,0,1
3167,dataset,17,14,0,1
3168,dataset,17,16,0,1
3169,dataset,17,17,1,0
3170,dataset,15,12,0,1
3171,dataset,11,15,0,1
3172,dataset,20,16,1,1
3173,dataset,18,7,0,1
3174,dataset,18,15,0,1
3175,dataset,18,16,1,1
3176,dataset,20,14,1,1
3177,dataset,20,20,1,0
3178,dataset,9,9,0,1
3179,dataset,19,19,0,0
3180,dataset,19,19,0,0
3181,dataset,16,13,0,1
3182,dataset,21,14,0,1
3183,dataset,18,20,0,0
3184,dataset,20,20,0,0
3185,dataset,20,20,0,0
3186,dataset,16,15,0,1
3187,dataset,21,20,0,1
3188,dataset,16,11,0,1
3189,dataset,16,20,0,0
3190,dataset,21,20,0,1
3191,dataset,16,17,0,0
3192,dataset,17,12,0,1
3193,dataset,19,18,0,1
3194,dataset,20,19,0,1
3195,dataset,20,13,0,1
3196,dataset,20,9,0,1
3197,dataset,20,17,0,1
3198,dataset,12,14,0,1
3199,dataset,13,16,0,0
3200,dataset,17,16,1,1
3201,dataset,20,18,1,1
3202,dataset,19,16,1,1
3203,dataset,19,16,0,1
3204,dataset,20,10,0,1
3205,dataset,20,18,0,1
3206,dataset,15,10,0,1
3207,dataset,19,15,0,1
3208,dataset,16,16,0,0
3209,dataset,16,16,0,0
3210,dataset,18,20,0,0
3211,dataset,20,9,0,1
3212,dataset,20,20,1,0
3213,dataset,19,14,0,1
3214,dataset,19,16,0,1
3215,dataset,20,19,0,1
3216,dataset,17,15,1,1
3217,dataset,17,16,1,1
3218,dataset,14,12,0,1
3219,dataset,17,14,0,1
3220,dataset,20,7,0,1
3221,dataset,20,17,0,1
3222,dataset,14,17,0,0
3223,dataset,12,13,0,1
3224,dataset,16,13,0,1
3225,dataset,16,15,0,1
3226,dataset,13,12,0,1
3227,dataset,21,18,0,1
3228,dataset,20,12,0,1
3229,dataset,20,19,0,1
3230,dataset,11,20,0,0
3231,dataset,12,20,0,0
3232,dataset,20,20,0,0
3233,dataset,20,20,0,0
3234,dataset,19,18,0,1
3235,dataset,17,14,0,1
3236,dataset,17,16,0,1
3237,dataset,17,17,1,0
3238,dataset,15,12,0,1
3239,dataset,11,15,0,1
3240,dataset,20,16,1,1
3241,dataset,18,7,0,1
3242,dataset,18,15,0,1
3243,dataset,18,16,1,1
3244,dataset,20,14,1,1
3245,dataset,20,20,1,0
3246,dataset,9,9,0,1
3247,dataset,19,19,0,0
3248,dataset,19,19,0,0
3249,dataset,16,13,0,1
3250,dataset,21,14,0,1
3251,dataset,18,20,0,0
3252,dataset,20,20,0,0
3253,dataset,20,20,0,0
3254,dataset,16,15,0,1
3255,dataset,21,20,0,1
3256,dataset,16,11,0,1
3257,dataset,16,20,0,0
3258,dataset,21,20,0,1
3259,dataset,16,17,0,0
3260,dataset,17,12,0,1
3261,dataset,19,18,0,1
3262,dataset,20,19,0,1
3263,dataset,20,13,0,1
3264,dataset,20,9,0,1
3265,dataset,20,17,0,1
3266,dataset,12,14,0,1
3267,dataset,13,16,0,0
3268,dataset,17,16,1,1
3269,dataset,20,18,1,1
3270,dataset,19,16,1,1
3271,dataset,19,16,0,1
3272,dataset,20,10,0,1
3273,dataset,20,18,0,1
3274,dataset,15,10,0,1
3275,dataset,19,15,0,1
3276,dataset,16,16,0,0
3277,dataset,16,16,0,0
3278,dataset,18,20,0,0
3279,dataset,17,15,0,1
3280,dataset,18,20,0,0
3281,dataset,20,9,0,0
3282,dataset,20,20,0,0
3283,dataset,14,18,0,1
3284,dataset,12,14,0,1
3285,dataset,19,16,0,0
3286,dataset,20,19,0,0
3287,dataset,17,15,0,0
3288,dataset,17,16,0,0
3289,dataset,17,19,0,1
3290,dataset,13,12,0,1
3291,dataset,14,14,1,1
3292,dataset,17,18,1,1
3293,dataset,20,7,0,0
3294,dataset,20,17,0,0
3295,dataset,15,17,0,1
3296,dataset,13,17,0,1
3297,dataset,14,17,1,1
3298,dataset,6,13,0,1
3299,dataset,13,15,0,1
3300,dataset,12,10,0,1
3301,dataset,16,13,0,0
3302,dataset,16,15,0,0
3303,dataset,16,17,0,1
3304,dataset,9,12,0,1
3305,dataset,13,18,0,1
3306,dataset,20,12,1,0
3307,dataset,20,19,1,0
3308,dataset,7,20,0,1
3309,dataset,11,20,0,1
3310,dataset,12,20,1,1
3311,dataset,20,20,1,0
3312,dataset,19,18,0,0
3313,dataset,13,12,0,1
3314,dataset,17,14,0,0
3315,dataset,17,16,0,0
3316,dataset,17,17,0,0
3317,dataset,9,12,0,1
3318,dataset,15,14,0,1
3319,dataset,8,15,0,1
3320,dataset,11,16,0,1
3321,dataset,18,7,0,0
3322,dataset,18,15,0,0
3323,dataset,18,16,0,0
3324,dataset,10,14,0,1
3325,dataset,20,20,0,0
3326,dataset,12,16,0,1
3327,dataset,6,9,0,1
3328,dataset,9,19,0,1
3329,dataset,19,19,0,0
3330,dataset,12,13,0,1
3331,dataset,16,17,0,1
3332,dataset,11,14,0,1
3333,dataset,16,18,0,1
3334,dataset,13,20,0,1
3335,dataset,18,20,0,1
3336,dataset,20,20,0,0
3337,dataset,16,15,0,0
3338,dataset,16,20,0,1
3339,dataset,6,11,0,1
3340,dataset,16,17,0,1
3341,dataset,15,20,0,1
3342,dataset,16,20,1,1
3343,dataset,14,17,0,1
3344,dataset,16,17,0,1
3345,dataset,17,12,1,0
3346,dataset,19,18,1,0
3347,dataset,20,19,0,0
3348,dataset,10,13,0,1
3349,dataset,9,9,0,1
3350,dataset,20,17,1,0
3351,dataset,6,14,0,1
3352,dataset,12,16,0,1
3353,dataset,13,16,1,1
3354,dataset,17,16,1,0
3355,dataset,17,18,1,1
3356,dataset,19,16,0,0
3357,dataset,19,16,0,0
3358,dataset,15,10,1,1
3359,dataset,20,18,1,0
3360,dataset,14,10,0,1
3361,dataset,15,18,1,1
3362,dataset,19,15,1,0
3363,dataset,7,16,0,1
3364,dataset,16,16,0,0
3365,dataset,15,13,0,1
3366,dataset,14,20,0,1
3367,dataset,18,20,0,1
3368,dataset,17,15,0,0
3369,dataset,17,20,0,1
3370,dataset,18,20,1,1
3371,dataset,7,17,0,1
3372,dataset,11,17,0,1
3373,dataset,20,9,0,1
3374,dataset,20,20,1,0
3375,dataset,19,14,0,1
3376,dataset,19,16,0,1
3377,dataset,20,19,0,1
3378,dataset,17,15,1,1
3379,dataset,17,16,1,1
3380,dataset,14,12,0,1
3381,dataset,17,14,0,1
3382,dataset,20,7,0,1
3383,dataset,20,17,0,1
3384,dataset,14,17,0,0
3385,dataset,12,13,0,1
3386,dataset,16,13,0,1
3387,dataset,16,15,0,1
3388,dataset,13,12,0,1
3389,dataset,21,18,0,1
3390,dataset,20,12,0,1
3391,dataset,20,19,0,1
3392,dataset,11,20,0,0
3393,dataset,12,20,0,0
3394,dataset,20,20,0,0
3395,dataset,20,20,0,0
3396,dataset,19,18,0,1
3397,dataset,17,14,0,1
3398,dataset,17,16,0,1
3399,dataset,17,17,1,0
3400,dataset,15,12,0,1
3401,dataset,11,15,0,1
3402,dataset,20,16,1,1
3403,dataset,18,7,0,1
3404,dataset,18,15,0,1
3405,dataset,18,16,1,1
3406,dataset,20,14,1,1
3407,dataset,20,20,1,0
3408,dataset,9,9,0,1
3409,dataset,19,19,0,0
3410,dataset,19,19,0,0
3411,dataset,16,13,0,1
3412,dataset,21,14,0,1
3413,dataset,18,20,0,0
3414,dataset,20,20,0,0
3415,dataset,20,20,0,0
3416,dataset,16,15,0,1
3417,dataset,21,20,0,1
3418,dataset,16,11,0,1
3419,dataset,16,20,0,0
3420,dataset,21,20,0,1
3421,dataset,16,17,0,0
3422,dataset,17,12,0,1
3423,dataset,19,18,0,1
3424,dataset,20,19,0,1
3425,dataset,20,13,0,1
3426,dataset,20,9,0,1
3427,dataset,20,17,0,1
3428,dataset,12,14,0,1
3429,dataset,13,16,0,0
3430,dataset,17,16,1,1
3431,dataset,20,18,1,1
3432,dataset,19,16,1,1
3433,dataset,19,16,0,1
3434,dataset,20,10,0,1
3435,dataset,20,18,0,1
3436,dataset,15,10,0,1
3437,dataset,19,15,0,1
3438,dataset,16,16,0,0
3439,dataset,16,16,0,0
3440,dataset,18,20,0,0
3441,dataset,17,15,0,1
3442,dataset,18,20,0,0
3443,dataset,11,17,0,0
3444,dataset,21,17,0,1
3445,dataset,20,9,0,0
3446,dataset,20,20,0,0
3447,dataset,14,18,0,1
3448,dataset,12,14,0,1
3449,dataset,19,16,0,0
3450,dataset,20,19,0,0
3451,dataset,17,15,0,0
3452,dataset,17,16,0,0
3453,dataset,17,19,0,1
3454,dataset,13,12,0,1
3455,dataset,14,14,1,1
3456,dataset,17,18,1,1
3457,dataset,20,7,0,0
3458,dataset,20,17,0,0
3459,dataset,15,17,0,1
3460,dataset,13,17,0,1
3461,dataset,14,17,1,1
3462,dataset,6,13,0,1
3463,dataset,13,15,0,1
3464,dataset,12,10,0,1
3465,dataset,16,13,0,0
3466,dataset,16,15,0,0
3467,dataset,16,17,0,1
3468,dataset,9,12,0,1
3469,dataset,13,18,0,1
3470,dataset,20,12,1,0
3471,dataset,20,19,1,0
3472,dataset,7,20,0,1
3473,dataset,11,20,0,1
3474,dataset,12,20,1,1
3475,dataset,20,20,1,0
3476,dataset,19,18,0,0
3477,dataset,13,12,0,1
3478,dataset,17,14,0,0
3479,dataset,17,16,0,0
3480,dataset,17,17,0,0
3481,dataset,9,12,0,1
3482,dataset,15,14,0,1
3483,dataset,8,15,0,1
3484,dataset,11,16,0,1
3485,dataset,18,7,0,0
3486,dataset,18,15,0,0
3487,dataset,18,16,0,0
3488,dataset,10,14,0,1
3489,dataset,20,20,0,0
3490,dataset,12,16,0,1
3491,dataset,6,9,0,1
3492,dataset,9,19,0,1
3493,dataset,19,19,0,0
3494,dataset,12,13,0,1
3495,dataset,16,17,0,1
3496,dataset,11,14,0,1
3497,dataset,16,18,0,1
3498,dataset,13,20,0,1
3499,dataset,18,20,0,1
3500,dataset,20,20,0,0
3501,dataset,16,15,0,0
3502,dataset,16,20,0,1
3503,dataset,6,11,0,1
3504,dataset,16,17,0,1
3505,dataset,15,20,0,1
3506,dataset,16,20,1,1
3507,dataset,14,17,0,1
3508,dataset,16,17,0,1
3509,dataset,17,12,1,0
3510,dataset,19,18,1,0
3511,dataset,20,19,0,0
3512,dataset,10,13,0,1
3513,dataset,9,9,0,1
3514,dataset,20,17,1,0
3515,dataset,6,14,0,1
3516,dataset,12,16,0,1
3517,dataset,13,16,1,1
3518,dataset,17,16,1,0
3519,dataset,17,18,1,1
3520,dataset,19,16,0,0
3521,dataset,19,16,0,0
3522,dataset,15,10,1,1
3523,dataset,20,18,1,0
3524,dataset,14,10,0,1
3525,dataset,15,18,1,1
3526,dataset,19,15,1,0
3527,dataset,7,16,0,1
3528,dataset,16,16,0,0
3529,dataset,15,13,0,1
3530,dataset,14,20,0,1
3531,dataset,18,20,0,1
3532,dataset,17,15,0,0
3533,dataset,17,20,0,1
3534,dataset,18,20,1,1
3535,dataset,7,17,0,1
3536,dataset,11,17,0,1
3537,dataset,12,10,0,1
3538,dataset,20,9,0,1
3539,dataset,20,20,1,0
3540,dataset,19,14,0,1
3541,dataset,19,16,0,1
3542,dataset,20,19,0,1
3543,dataset,17,15,1,1
3544,dataset,17,16,1,1
3545,dataset,14,12,0,1
3546,dataset,17,14,0,1
3547,dataset,20,7,0,1
3548,dataset,20,17,0,1
3549,dataset,14,17,0,0
3550,dataset,12,13,0,1
3551,dataset,16,13,0,1
3552,dataset,16,15,0,1
3553,dataset,13,12,0,1
3554,dataset,21,18,0,1
3555,dataset,20,12,0,1
3556,dataset,20,19,0,1
3557,dataset,11,20,0,0
3558,dataset,12,20,0,0
3559,dataset,20,20,0,0
3560,dataset,20,20,0,0
3561,dataset,19,18,0,1
3562,dataset,17,14,0,1
3563,dataset,17,16,0,1
3564,dataset,17,17,1,0
3565,dataset,15,12,0,1
3566,dataset,11,15,0,1
3567,dataset,20,16,1,1
3568,dataset,18,7,0,1
3569,dataset,18,15,0,1
3570,dataset,18,16,1,1
3571,dataset,20,14,1,1
3572,dataset,20,20,1,0
3573,dataset,9,9,0,1
3574,dataset,19,19,0,0
3575,dataset,19,19,0,0
3576,dataset,16,13,0,1
3577,dataset,21,14,0,1
3578,dataset,18,20,0,0
3579,dataset,20,20,0,0
3580,dataset,20,20,0,0
3581,dataset,16,15,0,1
3582,dataset,21,20,0,1
3583,dataset,16,11,0,1
3584,dataset,16,20,0,0
3585,dataset,21,20,0,1
3586,dataset,16,17,0,0
3587,dataset,17,12,0,1
3588,dataset,19,18,0,1
3589,dataset,20,19,0,1
3590,dataset,20,13,0,1
3591,dataset,20,9,0,1
3592,dataset,20,17,0,1
3593,dataset,12,14,0,1
3594,dataset,13,16,0,0
3595,dataset,17,16,1,1
3596,dataset,20,18,1,1
3597,dataset,19,16,1,1
3598,dataset,19,16,0,1
3599,dataset,20,10,0,1
3600,dataset,20,18,0,1
3601,dataset,15,10,0,1
3602,dataset,19,15,0,1
3603,dataset,16,16,0,0
3604,dataset,16,16,0,0
3605,dataset,18,20,0,0
3606,dataset,17,15,0,1
3607,dataset,18,20,0,0
3608,dataset,11,17,0,0
3609,dataset,21,17,0,1
3610,dataset,17,11,0,1
3611,dataset,20,9,0,1
3612,dataset,20,20,1,0
3613,dataset,19,14,0,1
3614,dataset,19,16,0,1
3615,dataset,20,19,0,1
3616,dataset,17,15,1,1
3617,dataset,17,16,1,1
3618,dataset,14,12,0,1
3619,dataset,17,14,0,1
3620,dataset,20,7,0,1
3621,dataset,20,17,0,1
3622,dataset,14,17,0,0
3623,dataset,12,13,0,1
3624,dataset,16,13,0,1
3625,dataset,16,15,0,1
3626,dataset,13,12,0,1
3627,dataset,21,18,0,1
3628,dataset,20,12,0,1
3629,dataset,20,19,0,1
3630,dataset,11,20,0,0
3631,dataset,12,20,0,0
3632,dataset,20,20,0,0
3633,dataset,20,20,0,0
3634,dataset,19,18,0,1
3635,dataset,17,14,0,1
3636,dataset,17,16,0,1
3637,dataset,17,17,1,0
3638,dataset,15,12,0,1
3639,dataset,11,15,0,1
3640,dataset,20,16,1,1
3641,dataset,18,7,0,1
3642,dataset,18,15,0,1
3643,dataset,18,16,1,1
3644,dataset,20,14,1,1
3645,dataset,20,20,1,0
3646,dataset,9,9,0,1
3647,dataset,19,19,0,0
3648,dataset,19,19,0,0
3649,dataset,16,13,0,1
3650,dataset,21,14,0,1
3651,dataset,18,20,0,0
3652,dataset,20,20,0,0
3653,dataset,20,20,0,0
3654,dataset,16,15,0,1
3655,dataset,21,20,0,1
3656,dataset,16,11,0,1
3657,dataset,16,20,0,0
3658,dataset,21,20,0,1
3659,dataset,16,17,0,0
3660,dataset,17,12,0,1
3661,dataset,19,18,0,1
3662,dataset,20,19,0,1
3663,dataset,20,13,0,1
3664,dataset,20,9,0,1
3665,dataset,20,17,0,1
3666,dataset,12,14,0,1
3667,dataset,13,16,0,0
3668,dataset,17,16,1,1
3669,dataset,20,18,1,1
3670,dataset,19,16,1,1
3671,dataset,19,16,0,1
3672,dataset,20,10,0,1
3673,dataset,20,18,0,1
3674,dataset,15,10,0,1
3675,dataset,19,15,0,1
3676,dataset,16,16,0,0
3677,dataset,16,16,0,0
3678,dataset,18,20,0,0
3679,dataset,17,15,0,1
3680,dataset,18,20,0,0
3681,dataset,11,17,0,0
3682,dataset,21,17,0,1
3683,dataset,17,11,0,1
3684,dataset,11,17,0,0
3685,dataset,21,17,0,1
3686,dataset,20,9,0,1
3687,dataset,20,20,1,0
3688,dataset,19,14,0,1
3689,dataset,19,16,0,1
3690,dataset,20,19,0,1
3691,dataset,17,15,1,1
3692,dataset,17,16,1,1
3693,dataset,14,12,0,1
3694,dataset,17,14,0,1
3695,dataset,20,7,0,1
3696,dataset,20,17,0,1
3697,dataset,14,17,0,0
3698,dataset,12,13,0,1
3699,dataset,16,13,0,1
3700,dataset,16,15,0,1
3701,dataset,13,12,0,1
3702,dataset,21,18,0,1
3703,dataset,20,12,0,1
3704,dataset,20,19,0,1
3705,dataset,11,20,0,0
3706,dataset,12,20,0,0
3707,dataset,20,20,0,0
3708,dataset,20,20,0,0
3709,dataset,19,18,0,1
3710,dataset,17,14,0,1
3711,dataset,17,16,0,1
3712,dataset,17,17,1,0
3713,dataset,15,12,0,1
3714,dataset,11,15,0,1
3715,dataset,20,16,1,1
3716,dataset,18,7,0,1
3717,dataset,18,15,0,1
3718,dataset,18,16,1,1
3719,dataset,20,14,1,1
3720,dataset,20,20,1,0
3721,dataset,9,9,0,1
3722,dataset,19,19,0,0
3723,dataset,19,19,0,0
3724,dataset,16,13,0,1
3725,dataset,21,14,0,1
3726,dataset,18,20,0,0
3727,dataset,20,20,0,0
3728,dataset,20,20,0,0
3729,dataset,16,15,0,1
3730,dataset,21,20,0,1
3731,dataset,16,11,0,1
3732,dataset,16,20,0,0
3733,dataset,21,20,0,1
3734,dataset,16,17,0,0
3735,dataset,17,12,0,1
3736,dataset,19,18,0,1
3737,dataset,20,19,0,1
3738,dataset,20,13,0,1
3739,dataset,20,9,0,1
3740,dataset,20,17,0,1
3741,dataset,12,14,0,1
3742,dataset,13,16,0,0
3743,dataset,17,16,1,1
3744,dataset,20,18,1,1
3745,dataset,19,16,1,1
3746,dataset,19,16,0,1
3747,dataset,20,10,0,1
3748,dataset,20,18,0,1
3749,dataset,15,10,0,1
3750,dataset,19,15,0,1
3751,dataset,16,16,0,0
3752,dataset,16,16,0,0
3753,dataset,18,20,0,0
3754,dataset,17,15,0,1
3755,dataset,18,20,0,0
3756,dataset,11,17,0,0
3757,dataset,21,17,0,1
3758,dataset,17,11,0,1
3759,dataset,11,17,0,0
3760,dataset,21,17,0,1
3761,dataset,18,20,0,0
3762,dataset,20,9,0,1
3763,dataset,20,20,1,0
3764,dataset,19,14,0,1
3765,dataset,19,16,0,1
3766,dataset,20,19,0,1
3767,dataset,17,15,1,1
3768,dataset,17,16,1,1
3769,dataset,14,12,0,1
3770,dataset,17,14,0,1
3771,dataset,20,7,0,1
3772,dataset,20,17,0,1
3773,dataset,14,17,0,0
3774,dataset,12,13,0,1
3775,dataset,16,13,0,1
3776,dataset,16,15,0,1
3777,dataset,13,12,0,1
3778,dataset,21,18,0,1
3779,dataset,20,12,0,1
3780,dataset,20,19,0,1
3781,dataset,11,20,0,0
3782,dataset,12,20,0,0
3783,dataset,20,20,0,0
3784,dataset,20,20,0,0
3785,dataset,19,18,0,1
3786,dataset,17,14,0,1
3787,dataset,17,16,0,1
3788,dataset,17,17,1,0
3789,dataset,15,12,0,1
3790,dataset,11,15,0,1
3791,dataset,20,16,1,1
3792,dataset,18,7,0,1
3793,dataset,18,15,0,1
3794,dataset,18,16,1,1
3795,dataset,20,14,1,1
3796,dataset,20,20,1,0
3797,dataset,9,9,0,1
3798,dataset,19,19,0,0
3799,dataset,19,19,0,0
3800,dataset,16,13,0,1
3801,dataset,21,14,0,1
3802,dataset,18,20,0,0
3803,dataset,20,20,0,0
3804,dataset,20,20,0,0
3805,dataset,16,15,0,1
3806,dataset,21,20,0,1
3807,dataset,16,11,0,1
3808,dataset,16,20,0,0
3809,dataset,21,20,0,1
3810,dataset,16,17,0,0
3811,dataset,17,12,0,1
3812,dataset,19,18,0,1
3813,dataset,20,19,0,1
3814,dataset,20,13,0,1
3815,dataset,20,9,0,1
3816,dataset,20,17,0,1
3817,dataset,12,14,0,1
3818,dataset,13,16,0,0
3819,dataset,17,16,1,1
3820,dataset,20,18,1,1
3821,dataset,19,16,1,1
3822,dataset,19,16,0,1
3823,dataset,20,10,0,1
3824,dataset,20,18,0,1
3825,dataset,15,10,0,1
3826,dataset,19,15,0,1
3827,dataset,16,16,0,0
3828,dataset,16,16,0,0
3829,dataset,18,20,0,0
3830,dataset,17,15,0,1
3831,dataset,18,20,0,0
3832,dataset,11,17,0,0
3833,dataset,21,17,0,1
3834,dataset,17,11,0,1
3835,dataset,11,17,0,0
3836,dataset,21,17,0,1
3837,dataset,18,20,0,0
3838,dataset,20,9,0,0
3839,dataset,20,20,0,0
3840,dataset,14,18,0,1
3841,dataset,12,14,0,1
3842,dataset,19,16,0,0
3843,dataset,20,19,0,0
3844,dataset,17,15,0,0
3845,dataset,17,16,0,0
3846,dataset,17,19,0,1
3847,dataset,13,12,0,1
3848,dataset,14,14,1,1
3849,dataset,17,18,1,1
3850,dataset,20,7,0,0
3851,dataset,20,17,0,0
3852,dataset,15,17,0,1
3853,dataset,13,17,0,1
3854,dataset,14,17,1,1
3855,dataset,6,13,0,1
3856,dataset,13,15,0,1
3857,dataset,12,10,0,1
3858,dataset,16,13,0,0
3859,dataset,16,15,0,0
3860,dataset,16,17,0,1
3861,dataset,9,12,0,1
3862,dataset,13,18,0,1
3863,dataset,20,12,1,0
3864,dataset,20,19,1,0
3865,dataset,7,20,0,1
3866,dataset,11,20,0,1
3867,dataset,12,20,1,1
3868,dataset,20,20,1,0
3869,dataset,19,18,0,0
3870,dataset,13,12,0,1
3871,dataset,17,14,0,0
3872,dataset,17,16,0,0
3873,dataset,17,17,0,0
3874,dataset,9,12,0,1
3875,dataset,15,14,0,1
3876,dataset,8,15,0,1
3877,dataset,11,16,0,1
3878,dataset,18,7,0,0
3879,dataset,18,15,0,0
3880,dataset,18,16,0,0
3881,dataset,10,14,0,1
3882,dataset,20,20,0,0
3883,dataset,12,16,0,1
3884,dataset,6,9,0,1
3885,dataset,9,19,0,1
3886,dataset,19,19,0,0
3887,dataset,12,13,0,1
3888,dataset,16,17,0,1
3889,dataset,11,14,0,1
3890,dataset,16,18,0,1
3891,dataset,13,20,0,1
3892,dataset,18,20,0,1
3893,dataset,20,20,0,0
3894,dataset,16,15,0,0
3895,dataset,16,20,0,1
3896,dataset,6,11,0,1
3897,dataset,16,17,0,1
3898,dataset,15,20,0,1
3899,dataset,16,20,1,1
3900,dataset,14,17,0,1
3901,dataset,16,17,0,1
3902,dataset,17,12,1,0
3903,dataset,19,18,1,0
3904,dataset,20,19,0,0
3905,dataset,10,13,0,1
3906,dataset,9,9,0,1
3907,dataset,20,17,1,0
3908,dataset,6,14,0,1
3909,dataset,12,16,0,1
3910,dataset,13,16,1,1
3911,dataset,17,16,1,0
3912,dataset,17,18,1,1
3913,dataset,19,16,0,0
3914,dataset,19,16,0,0
3915,dataset,15,10,1,1
3916,dataset,20,18,1,0
3917,dataset,14,10,0,1
3918,dataset,15,18,1,1
3919,dataset,19,15,1,0
3920,dataset,7,16,0,1
3921,dataset,16,16,0,0
3922,dataset,15,13,0,1
3923,dataset,14,20,0,1
3924,dataset,18,20,0,1
3925,dataset,17,15,0,0
3926,dataset,17,20,0,1
3927,dataset,18,20,1,1
3928,dataset,7,17,0,1
3929,dataset,11,17,0,1
3930,dataset,12,10,0,1
3931,dataset,14,11,0,1
3932,dataset,17,20,0,1
3933,dataset,4,17,0,1
3934,dataset,11,17,0,1
3935,dataset,14,19,0,1
3936,dataset,12,20,1,1
3937,dataset,18,20,1,1
3938,dataset,14,15,0,1
3939,dataset,18,17,0,0
3940,dataset,20,9,0,1
3941,dataset,20,20,1,0
3942,dataset,19,14,0,1
3943,dataset,19,16,0,1
3944,dataset,20,19,0,1
3945,dataset,17,15,1,1
3946,dataset,17,16,1,1
3947,dataset,14,12,0,1
3948,dataset,17,14,0,1
3949,dataset,20,7,0,1
3950,dataset,20,17,0,1
3951,dataset,14,17,0,0
3952,dataset,12,13,0,1
3953,dataset,16,13,0,1
3954,dataset,16,15,0,1
3955,dataset,13,12,0,1
3956,dataset,21,18,0,1
3957,dataset,20,12,0,1
3958,dataset,20,19,0,1
3959,dataset,11,20,0,0
3960,dataset,12,20,0,0
3961,dataset,20,20,0,0
3962,dataset,20,20,0,0
3963,dataset,19,18,0,1
3964,dataset,17,14,0,1
3965,dataset,17,16,0,1
3966,dataset,17,17,1,0
3967,dataset,15,12,0,1
3968,dataset,11,15,0,1
3969,dataset,20,16,1,1
3970,dataset,18,7,0,1
3971,dataset,18,15,0,1
3972,dataset,18,16,1,1
3973,dataset,20,14,1,1
3974,dataset,20,20,1,0
3975,dataset,9,9,0,1
3976,dataset,19,19,0,0
3977,dataset,19,19,0,0
3978,dataset,16,13,0,1
3979,dataset,21,14,0,1
3980,dataset,18,20,0,0
3981,dataset,20,20,0,0
3982,dataset,20,20,0,0
3983,dataset,16,15,0,1
3984,dataset,21,20,0,1
3985,dataset,16,11,0,1
3986,dataset,16,20,0,0
3987,dataset,21,20,0,1
3988,dataset,16,17,0,0
